filepath,pseudo_label,distance
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.545005,43.711835.jpg",0,39.06466
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.737112,49.17775.jpg",0,35.326313
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.55135,43.802721.jpg",0,38.181705
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.496401,45.546448.jpg",0,39.853256
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.142978,49.198722.jpg",0,35.785378
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.891596,49.150818.jpg",0,41.810707
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.83206,45.24761.jpg",0,33.732365
"/home/maelys/ensta3A/computer_vision/train/wildfire/-79.14781,48.11391.jpg",0,36.09302
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.466629,45.518337.jpg",0,37.684372
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.512235,45.600713.jpg",0,36.37737
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.056058,50.987409.jpg",0,37.92051
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.684018,45.51448.jpg",0,40.216114
"/home/maelys/ensta3A/computer_vision/train/wildfire/-64.57521,48.39808.jpg",0,30.056553
"/home/maelys/ensta3A/computer_vision/train/wildfire/-68.43894,48.48861.jpg",0,32.823723
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.010717,49.142534.jpg",0,41.501614
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.885316,49.19088.jpg",0,38.822613
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.893092,49.254629.jpg",0,40.720253
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.50714,45.86391.jpg",0,37.570854
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.735598,43.897331.jpg",0,39.564106
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.102729,51.021478.jpg",0,39.532387
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.4933,43.859347.jpg",0,40.38208
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.68045,45.71163.jpg",0,36.919506
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.752049,49.168869.jpg",0,34.716457
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.713191,45.428265.jpg",0,35.432667
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.949057,49.170107.jpg",0,40.917133
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.554277,45.491459.jpg",0,38.232143
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.139346,50.956586.jpg",0,38.71863
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.7971,46.0824.jpg",0,35.143536
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.549393,43.808556.jpg",0,40.31467
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.102339,50.927424.jpg",0,31.963554
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.124944,49.184511.jpg",0,39.339436
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.667074,45.3533.jpg",0,38.76303
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.134561,49.204982.jpg",0,33.529694
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.754783,49.260975.jpg",0,40.283676
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.547032,45.517125.jpg",0,33.77432
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.173013,49.216203.jpg",0,35.00767
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.458094,43.887736.jpg",0,42.40202
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.41865,45.85492.jpg",0,34.925385
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.778689,45.357256.jpg",0,36.77287
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.880974,49.203754.jpg",0,40.081116
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.271048,43.691766.jpg",0,36.386955
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.970249,49.161726.jpg",0,36.87608
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.008842,50.999741.jpg",0,37.980247
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.91271,47.03327.jpg",0,32.64898
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.137065,49.263807.jpg",0,40.18902
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.429747,45.407932.jpg",0,37.256496
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.485452,43.662179.jpg",0,39.438602
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.723736,45.515242.jpg",0,42.576656
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.097513,49.25697.jpg",0,39.548443
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.679747,45.454536.jpg",0,34.777767
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.633404,45.573128.jpg",0,41.077477
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.054246,49.255087.jpg",0,39.48595
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.072109,51.014909.jpg",0,41.457348
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.667706,45.559059.jpg",0,42.242146
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.725347,49.152319.jpg",0,38.86688
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.824213,45.450214.jpg",0,41.305115
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.317834,43.685473.jpg",0,37.41074
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.724814,45.399124.jpg",0,40.56329
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.255606,43.746179.jpg",0,37.100357
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.108208,50.99623.jpg",0,34.657906
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.593228,45.38316.jpg",0,39.08648
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.502395,43.819296.jpg",0,41.160057
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.64774,43.764476.jpg",0,37.324196
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.057819,51.083005.jpg",0,42.34449
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.30054,43.765123.jpg",0,42.041477
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.579951,45.426159.jpg",0,29.983513
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.732935,49.130249.jpg",0,31.236393
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.523244,45.61611.jpg",0,35.704292
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.827673,45.405526.jpg",0,40.583046
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.132575,51.074025.jpg",0,41.151573
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.952093,51.030038.jpg",0,37.307022
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.860257,49.18602.jpg",0,37.912483
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.394741,43.882166.jpg",0,38.19412
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.112129,50.942251.jpg",0,38.96823
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.934028,49.262039.jpg",0,38.13649
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.949414,51.158478.jpg",0,40.945305
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.425228,43.81283.jpg",0,38.235737
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.094489,51.126207.jpg",0,37.13769
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.727589,49.184646.jpg",0,34.746494
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.833276,45.607957.jpg",0,34.165733
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.825814,45.548504.jpg",0,41.87426
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.721113,43.743404.jpg",0,40.625763
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.652602,45.350481.jpg",0,39.200966
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.817637,49.158385.jpg",0,37.12369
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.38806,46.24761.jpg",0,37.511963
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.677943,45.335283.jpg",0,41.591522
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.248645,43.831543.jpg",0,41.442192
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.830247,49.187238.jpg",0,38.541473
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.608618,45.393088.jpg",0,39.012623
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.087205,50.914015.jpg",0,40.187794
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.958839,50.990877.jpg",0,41.13549
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.809744,45.356193.jpg",0,32.03844
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.623419,43.700782.jpg",0,39.406784
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.003693,51.036099.jpg",0,42.258846
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.570154,43.838678.jpg",0,42.68782
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.22461,47.69994.jpg",0,33.57516
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.71831,49.222015.jpg",0,37.64495
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.42765,46.86841.jpg",0,31.703247
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.62649,45.371367.jpg",0,37.968025
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.620007,43.75471.jpg",0,41.473988
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.704119,43.894577.jpg",0,32.113956
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.768823,49.23503.jpg",0,39.19669
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.117716,51.146302.jpg",0,38.602577
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.131815,51.14008.jpg",0,39.112106
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.151374,51.047182.jpg",0,40.98495
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.735809,45.512726.jpg",0,35.479626
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.151301,49.214787.jpg",0,33.601692
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.958713,49.230383.jpg",0,35.34643
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.747156,45.406809.jpg",0,32.91976
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.734809,45.382813.jpg",0,41.952118
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.757022,45.365887.jpg",0,35.555164
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.7815,47.42026.jpg",0,32.936474
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.995788,49.207641.jpg",0,28.517027
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.093565,50.925065.jpg",0,37.572628
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.034245,50.994776.jpg",0,40.386738
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.13194,49.132473.jpg",0,33.78176
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.047585,51.116969.jpg",0,42.25186
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.143389,51.031309.jpg",0,40.785103
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.592521,45.335295.jpg",0,33.45194
"/home/maelys/ensta3A/computer_vision/train/wildfire/-67.53964,48.80846.jpg",0,29.23722
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.796618,49.184713.jpg",0,40.974014
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.547565,43.745305.jpg",0,34.869427
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.521787,43.720074.jpg",0,39.00901
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.171589,51.113657.jpg",0,35.108578
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.043704,51.05669.jpg",0,41.269115
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.451823,45.621054.jpg",0,36.630684
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.037339,49.140692.jpg",0,41.48227
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.056638,51.008729.jpg",0,39.647522
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.868451,49.205269.jpg",0,34.50183
"/home/maelys/ensta3A/computer_vision/train/wildfire/-73.6825,45.1592.jpg",0,29.283958
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.668245,45.378976.jpg",0,40.77439
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.511679,43.838846.jpg",0,40.38881
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.801981,45.459228.jpg",0,31.981379
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.755512,45.459227.jpg",0,35.08193
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.762963,45.385113.jpg",0,34.450806
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.878662,45.529078.jpg",0,35.333923
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.729074,43.853578.jpg",0,39.273727
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.11497,48.6238.jpg",0,39.915195
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.331545,43.71429.jpg",0,42.44285
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.139096,51.134343.jpg",0,36.344215
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.821817,45.489319.jpg",0,41.557205
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.057767,51.032083.jpg",0,38.961555
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.528808,43.80888.jpg",0,41.16028
"/home/maelys/ensta3A/computer_vision/train/wildfire/-72.20593,46.07105.jpg",0,36.82504
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.915959,45.631296.jpg",0,34.299873
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.652938,45.388068.jpg",0,37.946533
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.759814,45.415257.jpg",0,29.073694
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.502489,43.643981.jpg",0,31.685797
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.613194,45.57428.jpg",0,37.28363
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.737435,45.360642.jpg",0,38.475136
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.088233,49.163724.jpg",0,34.96816
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.611444,45.413293.jpg",0,35.45568
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.08987,49.167075.jpg",0,36.86152
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.166761,51.052052.jpg",0,35.03754
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.064005,49.206792.jpg",0,35.223812
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.728252,43.785387.jpg",0,42.387577
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.99783,50.898386.jpg",0,37.092655
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.767917,45.35485.jpg",0,37.09686
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.873164,49.244778.jpg",0,40.67609
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.001769,50.957409.jpg",0,36.4907
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.418934,43.824782.jpg",0,37.994305
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.649943,45.380083.jpg",0,38.196854
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.758089,49.197649.jpg",0,36.379284
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.677225,45.618035.jpg",0,37.941986
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.170411,49.178906.jpg",0,35.02861
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.833809,45.45875.jpg",0,33.121315
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.465989,45.461632.jpg",0,35.115482
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.122658,50.960886.jpg",0,39.57892
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.758976,45.36911.jpg",0,40.75731
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.158205,51.154873.jpg",0,38.978043
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.683253,45.444247.jpg",0,37.471294
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.639996,43.735571.jpg",0,41.524887
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.636405,43.714928.jpg",0,41.041866
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.62871,45.437145.jpg",0,39.798214
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.160344,49.130873.jpg",0,34.988285
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.268782,43.899459.jpg",0,40.77636
"/home/maelys/ensta3A/computer_vision/train/wildfire/-77.63683,48.45534.jpg",0,32.727566
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.950305,50.970861.jpg",0,37.20184
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.333547,43.776412.jpg",0,37.37407
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.895931,49.100712.jpg",0,36.459377
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.605009,45.415311.jpg",0,39.243248
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.87183,49.16742.jpg",0,41.265778
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.761116,45.587228.jpg",0,39.235485
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.998876,51.055045.jpg",0,40.20998
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.679185,45.553573.jpg",0,36.0205
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.160511,49.196864.jpg",0,38.58665
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.628685,45.414466.jpg",0,41.077923
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.63215,45.428999.jpg",0,37.707085
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.07576,50.925989.jpg",0,38.00237
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.833889,49.140985.jpg",0,39.991764
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.081027,50.999113.jpg",0,37.44938
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.65821,43.83579.jpg",0,40.942352
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.738686,43.767512.jpg",0,38.474537
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.084891,50.976018.jpg",0,39.58112
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.110478,49.139372.jpg",0,41.49849
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.141683,51.054777.jpg",0,35.864334
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.932202,49.247318.jpg",0,32.083794
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.852958,45.63763.jpg",0,31.76119
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.010678,51.133141.jpg",0,39.80351
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.336188,43.785655.jpg",0,42.10228
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.723391,45.352182.jpg",0,39.043312
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.626935,45.353978.jpg",0,40.881042
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.6836,43.743201.jpg",0,42.361656
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.455262,45.535162.jpg",0,38.55938
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.164469,49.239477.jpg",0,41.532364
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.868909,45.491404.jpg",0,35.69407
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.184817,49.234422.jpg",0,37.15663
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.629122,45.547495.jpg",0,40.688602
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.645928,43.73004.jpg",0,39.118916
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.125017,50.995639.jpg",0,40.22254
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.739618,45.407914.jpg",0,38.74694
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.865439,49.228994.jpg",0,41.944042
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.979282,49.20829.jpg",0,37.218414
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.171303,51.100174.jpg",0,32.429543
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.922991,49.185086.jpg",0,36.303303
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.739377,45.381883.jpg",0,36.15318
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.755585,45.569246.jpg",0,39.639645
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.88514,49.197318.jpg",0,42.250214
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.932354,51.063635.jpg",0,39.583126
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.936428,49.265675.jpg",0,29.985542
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.821351,45.329355.jpg",0,35.2691
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.107445,51.154972.jpg",0,40.947662
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.371186,43.749197.jpg",0,42.65027
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.521897,43.79647.jpg",0,41.03742
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.43977,45.489179.jpg",0,38.43893
"/home/maelys/ensta3A/computer_vision/train/wildfire/-71.02173,46.67386.jpg",0,36.421978
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.863729,45.484261.jpg",0,40.210903
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.47997,43.630862.jpg",0,38.083458
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.778794,45.584105.jpg",0,36.167797
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.90494,49.213428.jpg",0,37.9889
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.455746,45.619185.jpg",0,31.926615
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.883429,49.211287.jpg",0,38.581158
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.685605,45.610176.jpg",0,34.3844
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.683163,45.451268.jpg",0,33.936733
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.947699,49.236063.jpg",0,39.405197
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.141576,51.174062.jpg",0,37.81654
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.819072,49.165947.jpg",0,40.35396
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.946186,49.160808.jpg",0,42.65094
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-75.715169,45.41413.jpg",0,41.735973
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.15548,51.008362.jpg",0,40.4704
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.523286,43.865269.jpg",0,39.48831
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.787559,45.56225.jpg",0,42.917797
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-123.010027,49.265676.jpg",0,37.69788
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.473087,43.850629.jpg",0,39.82982
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.715472,45.621838.jpg",0,36.510464
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-73.557308,45.54443.jpg",0,39.87721
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.969994,49.174922.jpg",0,40.604877
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.262184,43.720932.jpg",0,32.42155
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.119694,51.079117.jpg",0,36.77676
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.956727,50.966866.jpg",0,41.228676
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.958265,51.156681.jpg",0,39.91944
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.383069,43.672921.jpg",0,32.865257
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.937001,51.102763.jpg",0,40.612
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.382655,43.717841.jpg",0,35.498337
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-122.767232,49.095069.jpg",0,31.413244
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-79.484144,43.629262.jpg",0,38.011738
"/home/maelys/ensta3A/computer_vision/train/wildfire/-70.23664,47.69544.jpg",0,33.889957
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-114.152,51.167622.jpg",0,37.246033
"/home/maelys/ensta3A/computer_vision/train/nowildfire/-113.96437,51.144467.jpg",0,34.283134
